categoryName,city,reviewsCount,stars,state,text,title,url
Hiking area,Mecerreyes,2.0,5.0,Burgos,,Campo de lavanda Jorgina,https://www.google.com/maps/search/?api=1&query=Campo%20de%20lavanda%20Jorgina&query_place_id=ChIJ1ZSsz33FRQ0RstZgL_PdGm4
Sports club,Olmosalbos,2.0,3.0,Burgos,"Una finca espectacular para cualquier celebración, fiesta, comida....lo que surja.
Tiene de todo, el terreno es enorme, con campo de fútbol, zona de columpios y amplias zonas para pasear. Hay un monton de mesas para comer, con varias barbacoas.
También el merendero está genial, tiene una cocina pequeña, dos aseos, y un salón grande con muchas mesas y sillas.
Si que es verdad que se echa en falta un poco de limpieza en general, en los armarios....los armarios de platos tenían telas de araña y polvo. Lo que es la cuberteria, platos, vasos...está limpio porque hay que dejarlo todo limpio antes de irse, pero los armarios no....
Y lo peor que tiene esa finca es el guarda...no he conocido persona mas desagradable nunca. He ido un par de veces, y las dos igual...
Quedamos con él a las 12.30....no cogía el teléfono ni contestaba las llamadas. Apareció a las 12.50....casi sin saludar o disculparse por la tardanza. Pero lo peor es que lo teniamos reservado hasta las 12 de la noche, y a la 13.30 o asi, apareció en la finca, sin avisar, sin decir ni hola, se puso a merodear para ver que estabamos haciendo, y se metió hasta en el baño, le preguntamos que si pasaba algo y nos dijo que de quien era una bolsa que habiamos dejado con cosas personales en el baño....nos quedamos alucinados, creo que eso estaba fuera de lugar. Eramos pocos, no estabamos montando una fiesta multitudinaria ni mucho menos, no entendiamos que hacía allí.
A la hora de irnos vino muy borde y queria que dejaramos todo mas limpio de lo que estaba antes de llegar...hasta quería que limpiaramos el salón de dentro que ni habíamos entrado ya que hacía bueno y estuvimos fuera.
La otra vez nos hizo fregar el suelo 3 veces...una porque se habia secado muy rápido, otra porque habiamos echado mucha agua, y la tercera porque no se limpiaba como el queria....si veis como estaba la fregona lo raro hubiese sido que quedase limpio....
Si no fuera por él, la experiencia habria sido 5 estrellas.",La Casa de la Pradera,https://www.google.com/maps/search/?api=1&query=La%20Casa%20de%20la%20Pradera&query_place_id=ChIJg-kmGwDhRQ0Rstu55JhxOlY
Historical landmark,Mambrillas de Lara,15.0,4.0,Burgos,"Lo mejor aparte del entorno y la tranquilidad, es poder llegar sin espera, sin absolutamente nadie e imaginar hace 144millones de años ver pasar por aquí a los dinosaurios.
Alguna huella se ve bastante bien, sería interesante que pusieran mucha más información",Yacimiento Las Sereas - Icnitas de Dinosaurios,https://www.google.com/maps/search/?api=1&query=Yacimiento%20Las%20Sereas%20-%20Icnitas%20de%20Dinosaurios&query_place_id=ChIJo9jXdgvBRQ0REdK3vZ8H67M
Mining company,Hontoria de la Cantera,146.0,5.0,Burgos,"Visita muy interesante a las canteras y detallada explicación de su uso a lo largo de los tiempos. El acceso no es el mejor pero merece mucho la pena realizar la ruta bajo tierra. Se visitan dos canteras, hay que realizar el camino a la segunda en coche.","Eventos Galerías Exclusivas,S.L.",https://www.google.com/maps/search/?api=1&query=Eventos%20Galer%C3%ADas%20Exclusivas%2CS.L.&query_place_id=ChIJlTnULwbdRQ0RJkBtMAMty80
Ranch,Mambrillas de Lara,1.0,5.0,Burgos,Vestigios de un pasado reciente.,Tenadas,https://www.google.com/maps/search/?api=1&query=Tenadas&query_place_id=ChIJKeclkobBRQ0RnwkgH35HS9s
Farm,,1.0,4.0,Burgos,buena organizacion del trabajo,Granja Cobur,https://www.google.com/maps/search/?api=1&query=Granja%20Cobur&query_place_id=ChIJU9Q7ahjhRQ0R-O6DDnH7aus
Hiking area,,1.0,5.0,Burgos,,Alto del Roble,https://www.google.com/maps/search/?api=1&query=Alto%20del%20Roble&query_place_id=ChIJWQaNWmQLRg0ROdQ1_uMWu5Y
Tourist attraction,,49.0,5.0,Burgos,"Un precioso lugar para visitar. La cantera fue de donde se sacó la piedra patas todos los monumentos de Burgos, Castillo de Burgos, Casa Cordón, las Huelgas, Arco  de Santamaria, Catedral, etc.",Cuevas de Hontoria,https://www.google.com/maps/search/?api=1&query=Cuevas%20de%20Hontoria&query_place_id=ChIJY7ITvI_dRQ0RMckn5VMTN_A
Storage facility,Burgos,12.0,5.0,Burgos,,Abonos y Cereales Jesús Alonso,https://www.google.com/maps/search/?api=1&query=Abonos%20y%20Cereales%20Jes%C3%BAs%20Alonso&query_place_id=ChIJ9XyTcvnnRQ0Rd16vGjDd0Yg
Cemetery,Revillarruz,0.0,,Burgos,,Cementerio de Revillarruz,https://www.google.com/maps/search/?api=1&query=Cementerio%20de%20Revillarruz&query_place_id=ChIJH26S4ovnRQ0RYB7us4Q4AvM
Place of worship,Revillarruz,0.0,,Burgos,,Ermita de la Vigen del Rosario,https://www.google.com/maps/search/?api=1&query=Ermita%20de%20la%20Vigen%20del%20Rosario&query_place_id=ChIJG6q6pJPnRQ0RDkKtQefEw6A
Historical landmark,Burgos,30.0,5.0,Burgos,"Impresionante polvorín, es una pasada poder pasear por dentro de él.",Polvorín de Hontoria,https://www.google.com/maps/search/?api=1&query=Polvor%C3%ADn%20de%20Hontoria&query_place_id=ChIJccdYfhXdRQ0RuoQCCsSkGBc
Historical landmark,Olmosalbos,1.0,3.0,Burgos,,Puente medieval,https://www.google.com/maps/search/?api=1&query=Puente%20medieval&query_place_id=ChIJL_4WwerhRQ0RmSYMfMy5vCU
Hiking area,Revillarruz,2.0,4.0,Burgos,Estupendo para caminar o ir en bici.Hay zonas con demasiadas piedras,Camino Natural Santander - Mediterráneo,https://www.google.com/maps/search/?api=1&query=Camino%20Natural%20Santander%20-%20Mediterr%C3%A1neo&query_place_id=ChIJ3RRQ7HXnRQ0R-e4HXh4ZdBk
Water utility company,Hortigüela,0.0,,Burgos,,Depósito de agua,https://www.google.com/maps/search/?api=1&query=Dep%C3%B3sito%20de%20agua&query_place_id=ChIJEdQPXW7HRQ0RvAjc4CtaOB8
Historical landmark,Retuerta,1.0,4.0,Burgos,"Parada en la Fuente a coger agua,ruta en MTB",Lavadero público de Retuerta,https://www.google.com/maps/search/?api=1&query=Lavadero%20p%C3%BAblico%20de%20Retuerta&query_place_id=ChIJ1XQUFzvFRQ0RYTQJy3qvDys
Painting,Villangómez,1.0,4.0,Burgos,Bonito y colorido mural,"Mural ""La Escucha del Valiente"" de Begoña Belmonte",https://www.google.com/maps/search/?api=1&query=Mural%20%22La%20Escucha%20del%20Valiente%22%20de%20Bego%C3%B1a%20Belmonte&query_place_id=ChIJNbLK8_wLRg0RlwV2eoGoLrw
Painting,Villangómez,2.0,5.0,Burgos,,"Mural ""Involución"" de Willy Arenas",https://www.google.com/maps/search/?api=1&query=Mural%20%22Involuci%C3%B3n%22%20de%20Willy%20Arenas&query_place_id=ChIJQeWJEfMLRg0RE8y-pmQAY0I
Cemetery,Villangómez,0.0,,Burgos,,Cementerio de Villangómez,https://www.google.com/maps/search/?api=1&query=Cementerio%20de%20Villang%C3%B3mez&query_place_id=ChIJITDGr_sLRg0RHYMkW0gRmRQ
Hiking area,,1.0,5.0,Burgos,Panel informativo,Sendero de La Roza de la Isa,https://www.google.com/maps/search/?api=1&query=Sendero%20de%20La%20Roza%20de%20la%20Isa&query_place_id=ChIJgYbD2zzfRQ0RAlDIuT_oAt8
Historical landmark,Mazariegos,153.0,3.0,Burgos,"Le pondría más señales para llegar al lugar,
se llega al cruce y no sabe uno para donde tirar.
Lo bueno es que mientras lo buscas vas viendo el paisaje.",Dolmen de Cubillejo de Lara,https://www.google.com/maps/search/?api=1&query=Dolmen%20de%20Cubillejo%20de%20Lara&query_place_id=ChIJs6VMBcLDRQ0RdPbXezZF3YM
Quarry,,3.0,4.0,Burgos,"Cantera en explotación con preciosos bloques de piedra.
De aquí se obtuvo piedra para la magestuosa catedral de Burgos.
El acceso está limitado ya que aún está en activo.
Cerca se pueden hacer visitas a las galerías.",Canteras de Cubillo-Hontoria,https://www.google.com/maps/search/?api=1&query=Canteras%20de%20Cubillo-Hontoria&query_place_id=ChIJQ7nDIZHdRQ0RqRtnO65Jf5Y
Country house,Retuerta,0.0,,Burgos,,Casa Rural Kristina,https://www.google.com/maps/search/?api=1&query=Casa%20Rural%20Kristina&query_place_id=ChIJH8Ouuw_FRQ0RqyPvMaTanMg
Chapel,Villangómez,4.0,5.0,Burgos,"Muy buen lugar para tomar un descanso, tranquilo, con asientos, papeleras y muy bien cuidado!",Ermita de la Virgen de Fuente Eltoro,https://www.google.com/maps/search/?api=1&query=Ermita%20de%20la%20Virgen%20de%20Fuente%20Eltoro&query_place_id=ChIJBwfCz8sKRg0R62CY5Z63c2M
City Hall,"Hortigüela, Burgos",6.0,5.0,Burgos,,Ayuntamiento de Hortigüela,https://www.google.com/maps/search/?api=1&query=Ayuntamiento%20de%20Hortig%C3%BCela&query_place_id=ChIJx9s5x3jHRQ0R2AfmZkrEjMs
Memorial park,,1.0,4.0,Burgos,Camposanto,Cementerio de Hortigüela,https://www.google.com/maps/search/?api=1&query=Cementerio%20de%20Hortig%C3%BCela&query_place_id=ChIJoRb47mzHRQ0RVQCB4mSd3NQ
Cottage,Hortigüela,14.0,5.0,Burgos,"Espectacular, más que una casa rural es un palacio",Casa Rural Fuenteazul2,https://www.google.com/maps/search/?api=1&query=Casa%20Rural%20Fuenteazul2&query_place_id=ChIJq6qq-njHRQ0RaZnb-lTQKN8
Painting,Villangómez,0.0,,Burgos,,"Mural ""Todos los Animales son Iguales"" de Klandestino",https://www.google.com/maps/search/?api=1&query=Mural%20%22Todos%20los%20Animales%20son%20Iguales%22%20de%20Klandestino&query_place_id=ChIJ956eVzILRg0Rb_gkxYd4ueY
Historical landmark,Retuerta,1.0,5.0,Burgos,,Rollo de Justicia de Retuerta,https://www.google.com/maps/search/?api=1&query=Rollo%20de%20Justicia%20de%20Retuerta&query_place_id=ChIJQfsUR5nFRQ0Rs7nvWs6onDk
Hiking area,Cubillo del Campo,13.0,5.0,Burgos,No dudéis en acercaros hasta esta super espada! Y si queréis vivir una aventura chulísima buscad en la punta una piedra que os dará una pista para empezar la búsqueda de la espada del Cid! Un 10 para los creadores de la espada y un 15 por lo menos para los creadores del tesoro! Que lo disfrutéis a esgalla!!! 🤟🥰,Camino del Cid,https://www.google.com/maps/search/?api=1&query=Camino%20del%20Cid&query_place_id=ChIJx4oZnb7dRQ0RkhHVJbixkTk
Chapel,Retuerta,4.0,5.0,Burgos,Es preciosa😍,Ermita de Santa María,https://www.google.com/maps/search/?api=1&query=Ermita%20de%20Santa%20Mar%C3%ADa&query_place_id=ChIJ0VpGbfHFRQ0R13Sc9fzcDYI
Mountain cabin,Hortigüela,2.0,2.0,Burgos,,Refugio de La Dehesa,https://www.google.com/maps/search/?api=1&query=Refugio%20de%20La%20Dehesa&query_place_id=ChIJaxOmm1zHRQ0RlTZ0iLKHn0A
Painting,Villangómez,1.0,4.0,Burgos,Bonito mural con temática animal,"Mural ""La Casa eb la Mochila"" de Alegría del Prado",https://www.google.com/maps/search/?api=1&query=Mural%20%22La%20Casa%20eb%20la%20Mochila%22%20de%20Alegr%C3%ADa%20del%20Prado&query_place_id=ChIJPbBubAoLRg0REYGGNn6Nm7c
Lawn care service,Revillarruz,14.0,5.0,Burgos,"Excelente profesional , recomendable y excelente calidad y precio","SOLJARD Soluciones en Jardinería, Podas-Riegos-Desbroces-Césped Ntral. y Artifcial.-Pistas padel, Instalación y Mantenimiento",https://www.google.com/maps/search/?api=1&query=SOLJARD%20Soluciones%20en%20Jardiner%C3%ADa%2C%20Podas-Riegos-Desbroces-C%C3%A9sped%20Ntral.%20y%20Artifcial.-Pistas%20padel%2C%20Instalaci%C3%B3n%20y%20Mantenimiento&query_place_id=ChIJHTVhgMXmRQ0RrTwYvccw0gU
Open air museum,Quintanilla de las Viñas,110.0,4.0,Burgos,Small be really interesting site. Worth a visit if passing by the area. The prints are very visible and there is a place to park beside it,"Yacimiento Arqueológico ""Las Sereas 7""",https://www.google.com/maps/search/?api=1&query=Yacimiento%20Arqueol%C3%B3gico%20%22Las%20Sereas%207%22&query_place_id=ChIJ-a1IckXBRQ0R_S1m-vHFcgE
Playground,Madrigal del Monte,0.0,,Burgos,,Parque infantil,https://www.google.com/maps/search/?api=1&query=Parque%20infantil&query_place_id=ChIJfVIuBPjfRQ0R1DFl929d5E0
Garden,,0.0,,Burgos,,Aguaneras,https://www.google.com/maps/search/?api=1&query=Aguaneras&query_place_id=ChIJpSBZDTLhRQ0R5ICwiy9ioDQ
Village hall,Retuerta,2.0,4.0,Burgos,,Ayuntamiento de Retuerta,https://www.google.com/maps/search/?api=1&query=Ayuntamiento%20de%20Retuerta&query_place_id=ChIJPQhu9BzFRQ0R-jideu_vJRo
Painting,Villangómez,1.0,4.0,Burgos,Colorido mural de temática animal,"Mural ""Dejar Crecer"" de Goyo203",https://www.google.com/maps/search/?api=1&query=Mural%20%22Dejar%20Crecer%22%20de%20Goyo203&query_place_id=ChIJw2pVcawLRg0Rd5Om5uXgpRA
Bus stop,,1.0,3.0,Burgos,,Cogollos(Rz),https://www.google.com/maps/search/?api=1&query=Cogollos(Rz)&query_place_id=ChIJLTwwFKjhRQ0RHg_mkPD3J7M
Chapel,Burgos,4.0,5.0,Burgos,Bonita ermita y situada en una zona con buena vista del pueblo. El cementerio se ve cuidado.,Ermita de la Virgen de la Yedra,https://www.google.com/maps/search/?api=1&query=Ermita%20de%20la%20Virgen%20de%20la%20Yedra&query_place_id=ChIJ_xgTy6XfRQ0RuyJwJVgZKSc
City Hall,"Tornadijo, Burgos",6.0,5.0,Burgos,,Ayuntamiento de Madrigal del Monte,https://www.google.com/maps/search/?api=1&query=Ayuntamiento%20de%20Madrigal%20del%20Monte&query_place_id=ChIJ14US4MPdRQ0Rs9VIf93cf3w
Blacksmith,Hortigüela,5.0,5.0,Burgos,,Taller de forja José Luis Blanco García,https://www.google.com/maps/search/?api=1&query=Taller%20de%20forja%20Jos%C3%A9%20Luis%20Blanco%20Garc%C3%ADa&query_place_id=ChIJ3cwRfHjHRQ0R-6kv0kDiLts
Hiking area,Puentedura,0.0,,Burgos,,Carnebreda,https://www.google.com/maps/search/?api=1&query=Carnebreda&query_place_id=ChIJ0e_PCUXRRQ0RkmtD3_uA6ho
Archaeological museum,Hortigüela,0.0,,Burgos,,Yacimiento de Revilleja de Valparaíso,https://www.google.com/maps/search/?api=1&query=Yacimiento%20de%20Revilleja%20de%20Valpara%C3%ADso&query_place_id=ChIJX4d2BgDHRQ0R3AMIspzzct0
Hiking area,,0.0,,Burgos,,cantera 4,https://www.google.com/maps/search/?api=1&query=cantera%204&query_place_id=ChIJQ1J2hUjdRQ0R3GygYd5hMHQ
Church,Villangómez,1.0,5.0,Burgos,Muy imponente esta iglesia en lo alto del pueblo  y subir esos escalones también imponen.,Iglesia de San Cosme y San Damián,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20San%20Cosme%20y%20San%20Dami%C3%A1n&query_place_id=ChIJBSwjII0LRg0RESk-3Ax4etE
Cemetery,,0.0,,Burgos,,Cementerio,https://www.google.com/maps/search/?api=1&query=Cementerio&query_place_id=ChIJuduXNo_RRQ0RyayerLt2IGs
Industrial real estate agency,Burgos,0.0,,Burgos,,POLIGONO INDUSTRIAL MADRIGAL DEL MONTE,https://www.google.com/maps/search/?api=1&query=POLIGONO%20INDUSTRIAL%20MADRIGAL%20DEL%20MONTE&query_place_id=ChIJsa_qaADfRQ0RJjw90TO2cEs
Hiking area,Tordueles,0.0,,Burgos,,La Carrera,https://www.google.com/maps/search/?api=1&query=La%20Carrera&query_place_id=ChIJKyMBRw3RRQ0RYOs1YAcb1k4
Cemetery,,0.0,,Burgos,,Cemetery,https://www.google.com/maps/search/?api=1&query=Cemetery&query_place_id=ChIJAQDAWAfGRQ0RMUF3Kwyc8wM
Hiking area,,0.0,,Burgos,,Provalle,https://www.google.com/maps/search/?api=1&query=Provalle&query_place_id=ChIJ1bK7DADRRQ0RYC6NoBPybJM
Catholic church,Retuerta,1.0,5.0,Burgos,En el s. XVIII se edificó la actual iglesia y alrededor se hicieron algunas casonas de piedra que hacen pensare en una época de resurgimiento económico. De la primera ermita sólo queda un poco del ábside donde se encontraba el retablo de madera policromada del s. XVI,Iglesia de San Esteban,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20San%20Esteban&query_place_id=ChIJr6cL6C_FRQ0RDRk00Y2bN_A
Tourist attraction,Retuerta,5.0,5.0,Burgos,,Bodegas subterráneas,https://www.google.com/maps/search/?api=1&query=Bodegas%20subterr%C3%A1neas&query_place_id=ChIJBZYrHpDFRQ0R5nqinsjROpA
Church,Madrigal del Monte,8.0,5.0,Burgos,"Bonita iglesia, estuve de paso y la vi un poco por fuera. Se ve bien cuidada.",Iglesia de San Miguel,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20San%20Miguel&query_place_id=ChIJXUskUYDfRQ0RcUdkQEyBREk
Hotel,Hortigüela,382.0,5.0,Burgos,,Hostal la Moruga,https://www.google.com/maps/search/?api=1&query=Hostal%20la%20Moruga&query_place_id=ChIJM_rX2njHRQ0R2gGdcAdw8G8
Chapel,Covarrubias,13.0,5.0,Burgos,,Hermitage of Our Lady of the Mamblas,https://www.google.com/maps/search/?api=1&query=Hermitage%20of%20Our%20Lady%20of%20the%20Mamblas&query_place_id=ChIJ381xrw3ERQ0R__Kzhxn1eBY
Sculpture,Hortigüela,0.0,,Burgos,,Estebón,https://www.google.com/maps/search/?api=1&query=Esteb%C3%B3n&query_place_id=ChIJ819ykRbHRQ0RGEvtNLvidiI
Homestay,Hortigüela,0.0,,Burgos,,Casa enebro,https://www.google.com/maps/search/?api=1&query=Casa%20enebro&query_place_id=ChIJxRxPLgDHRQ0R4PgY9EyemmI
Tourist attraction,Mecerreyes,0.0,,Burgos,,Alto de Mazariegos,https://www.google.com/maps/search/?api=1&query=Alto%20de%20Mazariegos&query_place_id=ChIJuQorTgDDRQ0R0afQ70Xlfrk
Church,Hortigüela,1.0,5.0,Burgos,Top,Iglesia San Roque,https://www.google.com/maps/search/?api=1&query=Iglesia%20San%20Roque&query_place_id=ChIJLReGNn7HRQ0RzUAkTE1Pv88
Cemetery,,0.0,,Burgos,,Cemetery,https://www.google.com/maps/search/?api=1&query=Cemetery&query_place_id=ChIJ__-_0ZHDRQ0RXEpjpIlHLAc
Hiking area,Burgos,0.0,,Burgos,,Finca de la Arboledilla,https://www.google.com/maps/search/?api=1&query=Finca%20de%20la%20Arboledilla&query_place_id=ChIJJc0RJXYLRg0R9-v5mA89SvY
Tourist attraction,Hortigüela,113.0,5.0,Burgos,,"Sendero de la Imaginación ""Las Viñas""",https://www.google.com/maps/search/?api=1&query=Sendero%20de%20la%20Imaginaci%C3%B3n%20%22Las%20Vi%C3%B1as%22&query_place_id=ChIJj5r9cubHRQ0RZFEIYmIbTFU
Chapel,Villangómez,2.0,5.0,Burgos,"Muy bonita ermita, pequeña y bien cuidada.",Ermita de San Miguel,https://www.google.com/maps/search/?api=1&query=Ermita%20de%20San%20Miguel&query_place_id=ChIJdUISJTjhRQ0R8xvB41HSWJo
Athletic field,Hortigüela,0.0,,Burgos,,Sports Field,https://www.google.com/maps/search/?api=1&query=Sports%20Field&query_place_id=ChIJAQBQk3nHRQ0Re8uOvJpq66U
Hiking area,Cogollos,0.0,,Burgos,,Finca del paso de Salcejón,https://www.google.com/maps/search/?api=1&query=Finca%20del%20paso%20de%20Salcej%C3%B3n&query_place_id=ChIJVRmqMavhRQ0RPE4dRM_jHRc
Pharmaceutical lab,Madrigal del Monte,4.0,5.0,Burgos,Buen trato Buenos trabajadores,"Oxigen salud, S.A.U.",https://www.google.com/maps/search/?api=1&query=Oxigen%20salud%2C%20S.A.U.&query_place_id=ChIJETWVDSjfRQ0R1Nf9tj2KDfE
Bar,Covarrubias,191.0,5.0,Burgos,,El Piélago,https://www.google.com/maps/search/?api=1&query=El%20Pi%C3%A9lago&query_place_id=ChIJazTO98jFRQ0RGX1Om3XcVHM
Bar,Tordueles,4.0,5.0,Burgos,,Peña Trinkilin,https://www.google.com/maps/search/?api=1&query=Pe%C3%B1a%20Trinkilin&query_place_id=ChIJF6SPLQDRRQ0RASPDUdwZWp0
Athletic park,Tornadijo,0.0,,Burgos,,Pista multiusos,https://www.google.com/maps/search/?api=1&query=Pista%20multiusos&query_place_id=ChIJCVK5QwDdRQ0RoMB3qwEmYEE
Church,Tornadijo,2.0,4.0,Burgos,,Iglesia de San Baudelio,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20San%20Baudelio&query_place_id=ChIJ4W0FWXXdRQ0RMAuQNFeAegY
Hiking area,Valdorros,0.0,,Burgos,,Finca El Palancón,https://www.google.com/maps/search/?api=1&query=Finca%20El%20Palanc%C3%B3n&query_place_id=ChIJVQc1rkXhRQ0RP7Avdk8q7E4
Church,Humienta,0.0,,Burgos,,Iglesia Parroquial de San Pedro Apóstol,https://www.google.com/maps/search/?api=1&query=Iglesia%20Parroquial%20de%20San%20Pedro%20Ap%C3%B3stol&query_place_id=ChIJ1dW3_TrhRQ0RbHu88UBAF2E
Garden,,1.0,4.0,Burgos,,Charca de Quintanilleja,https://www.google.com/maps/search/?api=1&query=Charca%20de%20Quintanilleja&query_place_id=ChIJSS-o8-DhRQ0RgBe8fj_MP0c
Rest stop,Valdorros,340.0,3.0,Burgos,,Rest area,https://www.google.com/maps/search/?api=1&query=Rest%20area&query_place_id=ChIJdy5iDK3fRQ0RfxyNmuaR7lg
Corporate office,Madrigalejo del Monte,0.0,,Burgos,,Bultzaki,https://www.google.com/maps/search/?api=1&query=Bultzaki&query_place_id=ChIJpT7mMRnfRQ0RfP6bvIkJygo
Hiking area,Burgos,0.0,,Burgos,,Finca de las Aguaneras,https://www.google.com/maps/search/?api=1&query=Finca%20de%20las%20Aguaneras&query_place_id=ChIJ_a1z1EDhRQ0RuYGVUkJAhFQ
Historical landmark,Tordueles,0.0,,Burgos,,La Muralla,https://www.google.com/maps/search/?api=1&query=La%20Muralla&query_place_id=ChIJ4b9BSQDRRQ0RANl4wDY_e9w
Historical landmark,,10.0,5.0,Burgos,Sabina imponente con un grandioso tronco plateado situado sobre las bodegas de Tordueles,El Enebro de la M,https://www.google.com/maps/search/?api=1&query=El%20Enebro%20de%20la%20M&query_place_id=ChIJ2QeOPovRRQ0RQVa9ajzFzX0
Hiking area,Tordueles,0.0,,Burgos,,El Atascadero,https://www.google.com/maps/search/?api=1&query=El%20Atascadero&query_place_id=ChIJ9RKfcQDRRQ0RZ-cCUz-i3YQ
Hiking area,,1.0,3.0,Burgos,"Alto en la zona de Quintanilleja-Valdorros desde el que divisar buena parte del territorios circundante. No hay actracciones turísticas más allá del paisaje pero el paseo, se venga desde el lado que se venga, merece la pena.",Alto del Palancón,https://www.google.com/maps/search/?api=1&query=Alto%20del%20Palanc%C3%B3n&query_place_id=ChIJb4n7EKXhRQ0Rznr4uA-cjgk
Architect,Humienta,0.0,,Burgos,,Spf 51 Arquitectos,https://www.google.com/maps/search/?api=1&query=Spf%2051%20Arquitectos&query_place_id=ChIJh4P_tz_hRQ0R86Bbq3hhw28
,Tordueles,5.0,5.0,Burgos,,Jesús Pérez Pineda,https://www.google.com/maps/search/?api=1&query=Jes%C3%BAs%20P%C3%A9rez%20Pineda&query_place_id=ChIJL0_iKIDQRQ0RgE3OVE1LErA
Hiking area,,5.0,5.0,Burgos,"Pasiaje espectacular en plenos campos castellanos. Camino difícil para acceder con vehículo turismo, no hay señalización alguna para llegar al dolmen.",Camino Dolmen de Mazariegos,https://www.google.com/maps/search/?api=1&query=Camino%20Dolmen%20de%20Mazariegos&query_place_id=ChIJk8a-6AnDRQ0RIoN5RxFOMvo
Hiking area,,5.0,5.0,Burgos,,Encuentro de Caminos,https://www.google.com/maps/search/?api=1&query=Encuentro%20de%20Caminos&query_place_id=ChIJebvIJjPFRQ0RUpI-oUQFQms
Bar,Hortigüela,40.0,5.0,Burgos,,Bar Guerrero,https://www.google.com/maps/search/?api=1&query=Bar%20Guerrero&query_place_id=ChIJN6-WwXjHRQ0RUsu7d5h3GQ8
Marketing agency,Burgos,0.0,,Burgos,,Carlos Cardenas - Agencia de Marketing Digital,https://www.google.com/maps/search/?api=1&query=Carlos%20Cardenas%20-%20Agencia%20de%20Marketing%20Digital&query_place_id=ChIJc-JS_NfhRQ0Ry_iuEBvQnv4
Hiking area,Cogollos,1.0,5.0,Burgos,,Caseta,https://www.google.com/maps/search/?api=1&query=Caseta&query_place_id=ChIJIy7_J-_hRQ0RmwsnW7EkpSY
Cottage,Hortigüela,38.0,5.0,Burgos,,Casa Rural Fuenteazul,https://www.google.com/maps/search/?api=1&query=Casa%20Rural%20Fuenteazul&query_place_id=ChIJ-_JLonjHRQ0RQHeqLWhWYm8
Gas station,Madrigalejo del Monte,208.0,4.0,Burgos,,"Estación de servicio Moeve, antes Cepsa",https://www.google.com/maps/search/?api=1&query=Estaci%C3%B3n%20de%20servicio%20Moeve%2C%20antes%20Cepsa&query_place_id=ChIJ_QanRprfRQ0RCddZY68PgbI
Ranch,Covarrubias,2.0,3.0,Burgos,Antiguos edificios para guardar las cabras y ovejas. Hoy en día totalmente abandonado.,Tenadas del Cerro (Ruinas),https://www.google.com/maps/search/?api=1&query=Tenadas%20del%20Cerro%20(Ruinas)&query_place_id=ChIJo84YiNzFRQ0RJMWGWGA_L-8
Hiking area,Madrigalejo del Monte,3.0,5.0,Burgos,,Encina de la Cotorra Solana,https://www.google.com/maps/search/?api=1&query=Encina%20de%20la%20Cotorra%20Solana&query_place_id=ChIJEZbXTCHfRQ0RNOkesBhHmZs
Ethnographic museum,Mecerreyes,16.0,5.0,Burgos,"Es sorprendente, merece la pena el recorrido y la visita al museo. Muy instructivo.",Museo del carbón,https://www.google.com/maps/search/?api=1&query=Museo%20del%20carb%C3%B3n&query_place_id=ChIJy9T_B4LERQ0RAYgHs1t5tIg
Museum,Mecerreyes,3.0,5.0,Burgos,,Carboneras de mecerreyes,https://www.google.com/maps/search/?api=1&query=Carboneras%20de%20mecerreyes&query_place_id=ChIJ8zCEoKHDRQ0Rubt26qmrUgQ
Hiking area,Mecerreyes,0.0,,Burgos,,Mazariegos,https://www.google.com/maps/search/?api=1&query=Mazariegos&query_place_id=ChIJ3w9aBgDDRQ0Ropw4H3fUt8k
Historical landmark,Modúbar de la Emparedada,0.0,,Burgos,,Antigua estación ferrocarril de Cojóbar,https://www.google.com/maps/search/?api=1&query=Antigua%20estaci%C3%B3n%20ferrocarril%20de%20Coj%C3%B3bar&query_place_id=ChIJVYO9HADhRQ0RRLMHzky8rOE
Museum,Olmosalbos,19.0,5.0,Burgos,,Torre De Olmosalbos,https://www.google.com/maps/search/?api=1&query=Torre%20De%20Olmosalbos&query_place_id=ChIJfadeADbhRQ0RGiS629UyC0U
Electric vehicle charging station,Hortigüela,0.0,,Burgos,,Iberdrola | bp pulse Charging Station,https://www.google.com/maps/search/?api=1&query=Iberdrola%20%7C%20bp%20pulse%20Charging%20Station&query_place_id=ChIJm5isAHnHRQ0Ryp__R-4LHIw
Spring supplier,Madrigalejo del Monte,5.0,3.0,Burgos,,"Resortes y Varillas 3D Burgos, SL",https://www.google.com/maps/search/?api=1&query=Resortes%20y%20Varillas%203D%20Burgos%2C%20SL&query_place_id=ChIJA1xOA23fRQ0RJKLHcjoo8no
Education center,Hortigüela,0.0,,Burgos,,Antigua escuela,https://www.google.com/maps/search/?api=1&query=Antigua%20escuela&query_place_id=ChIJv5Mu4LHHRQ0RmZLcB0p1jic
