categoryName,city,reviewsCount,stars,state,text,title,url
Association / Organization,Burgos,3,5.0,Burgos,Estupendo trato y lugar,Colegio Oficial de Agentes Comerciales de Burgos,https://www.google.com/maps/search/?api=1&query=Colegio%20Oficial%20de%20Agentes%20Comerciales%20de%20Burgos&query_place_id=ChIJJfwBTdj8RQ0RqTRIBeFYv8M
Bar,Burgos,2345,5.0,Burgos,"Excelente servicio y calidad. Desayunamos un grupo numeroso y la paciencia y atención exquisitas. La calidad del desayuno con zumo natural y bollería de calidad, sin faltar un detalle. Los dueños y camareras pendientes en todo momento. Recomendable cien por cien.",Plan B,https://www.google.com/maps/search/?api=1&query=Plan%20B&query_place_id=ChIJYzh7Jbn8RQ0RLOHKuzlWOxA
Cafe,Espinosa De Los Monteros,71,5.0,Burgos,Buen ambiente y buena comida con Buen precio.,Cafetería Rofer,https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20Rofer&query_place_id=ChIJVxItx00mTw0RytlU88IbZDc
Cottage,Fuentecén,12,5.0,Burgos,Sitio acogedor muy buena relación calidad-precio. para descansar y desconectar muy recomendable,Casa Rural Las Cuatro Sendas,https://www.google.com/maps/search/?api=1&query=Casa%20Rural%20Las%20Cuatro%20Sendas&query_place_id=ChIJQ1OI9TKaRg0RPruGDrodx7s
Tourist attraction,Fuentelisendo,0,,Burgos,,Frontón,https://www.google.com/maps/search/?api=1&query=Front%C3%B3n&query_place_id=ChIJyb9rEwCbRg0REWKCC8gA6XI
Observation deck,Campillo de Aranda,7,5.0,Burgos,Lugar tranquilo y solitario para un paseo.,El Blanco,https://www.google.com/maps/search/?api=1&query=El%20Blanco&query_place_id=ChIJI20vuwCeRg0REFEI_RbMRZI
Historical landmark,Fuentelisendo,0,,Burgos,,Lavaderos,https://www.google.com/maps/search/?api=1&query=Lavaderos&query_place_id=ChIJ5UpRFACbRg0RX2nLt0qxrYk
Self-storage facility,Burgos,1,5.0,Burgos,"El trastero es perfecto y tiene una ubicación ideal. Es cómodo para entrar y salir. Además, Víctor, la persona a cargo, te lo pone todo fácil.",Tu trastero en Burgos,https://www.google.com/maps/search/?api=1&query=Tu%20trastero%20en%20Burgos&query_place_id=ChIJuTGZng79RQ0RjeFVqVcERAk
Citizen information bureau,Fuentecén,4,3.0,Burgos,Un Ayuntamiento de un pequeño pueblo que cuenta en su espacio el Consultorio Local de Atención Primaria. Se abre a la Plaza Mayor que cuenta con un escenario para eventos.,Ayuntamiento de Fuentecen,https://www.google.com/maps/search/?api=1&query=Ayuntamiento%20de%20Fuentecen&query_place_id=ChIJ5XKyjDKaRg0Ri54Ie-NPgko
Educational institution,Burgos,1,1.0,Burgos,"Gestión en s Pablo nefasta 1 avise para trabajar y cuando iba a volver me dijeron estaba fuera y luego papeles de la beca caducados, me hicieron perder mi beca de unos 450€ cuidado!!",AFALVI - San Francisco,https://www.google.com/maps/search/?api=1&query=AFALVI%20-%20San%20Francisco&query_place_id=ChIJt_dva9j8RQ0RuqSCser0R1A
Gas station,Fuentecén,8,1.0,Burgos,Experiencia fatal 3 veces que pasó ya a repostar gas y despues de pasar la tarjeta me marca surtidor cerrado y no hay manera de repostar. Mis reportajes en salamanca navalmanzano y benavente son una maravilla en comparación con este depósito que nunca funciona bien.,Ham Beroil Fuentecén GNL,https://www.google.com/maps/search/?api=1&query=Ham%20Beroil%20Fuentec%C3%A9n%20GNL&query_place_id=ChIJL9zlrFqbRg0R9Up610nFOCo
Winery,Fuentecén,16,5.0,Burgos,Muy buen vino .me ha gustado .,Bodega Doble R - Ribera del Duero,https://www.google.com/maps/search/?api=1&query=Bodega%20Doble%20R%20-%20Ribera%20del%20Duero&query_place_id=ChIJ41oetDqaRg0RVscWHwNiatA
Playground,Fuentecén,0,,Burgos,,PARQUE INFANTIL Pintor Fabri,https://www.google.com/maps/search/?api=1&query=PARQUE%20INFANTIL%20Pintor%20Fabri&query_place_id=ChIJQ3zfawCbRg0RbJjroeZvPtU
Cafe,Burgos,234,4.0,Burgos,"Una de las cafeterías de especialidad que puedes encontrar en Burgos. Sitio bonito y muy acogedor, café tostado por ellos mismos. La comida me parece un poco cara para lo que ofrecen. El café muy rico, merece la pena visitarlo",Mellow Café de Especialidad,https://www.google.com/maps/search/?api=1&query=Mellow%20Caf%C3%A9%20de%20Especialidad&query_place_id=ChIJW0oMqgf9RQ0RUhG6FO865Ws
Athletic field,Fuentecén,0,,Burgos,,Sports Field,https://www.google.com/maps/search/?api=1&query=Sports%20Field&query_place_id=ChIJ__9v58ybRg0Rl8oqKt7sy4E
Cemetery,Fuentelisendo,1,5.0,Burgos,,Cementerio de Fuentilesendo,https://www.google.com/maps/search/?api=1&query=Cementerio%20de%20Fuentilesendo&query_place_id=ChIJW1xnvxmbRg0Rrq9BL5xlQ30
Bar,Burgos,477,5.0,Burgos,Un gran lugar para beber y comer algo con los amigos. Gran variedad de televisores para ver a la vez tus deportes favoritos.,Oé Oé Sport Bar,https://www.google.com/maps/search/?api=1&query=O%C3%A9%20O%C3%A9%20Sport%20Bar&query_place_id=ChIJIUMPzKf9RQ0RmjzPr-PKcw8
Beauty salon,Burgos,94,5.0,Burgos,Buena profesional y muy buena atención,Centro de Estética Leticia,https://www.google.com/maps/search/?api=1&query=Centro%20de%20Est%C3%A9tica%20Leticia&query_place_id=ChIJ8W7jYJP8RQ0RpiXFXTgnoCk
Winery,Fuentecén,27,5.0,Burgos,,Altos de Ontañón - Ribera del Duero,https://www.google.com/maps/search/?api=1&query=Altos%20de%20Onta%C3%B1%C3%B3n%20-%20Ribera%20del%20Duero&query_place_id=ChIJv8hdFTqaRg0Rfkn0DdcFn64
Beer hall,Burgos,138,4.0,Burgos,,MUNDAKA,https://www.google.com/maps/search/?api=1&query=MUNDAKA&query_place_id=ChIJsQoNWZP8RQ0R1KTsFxgp4Qw
Observation deck,Fuentecén,0,,Burgos,,La Calera,https://www.google.com/maps/search/?api=1&query=La%20Calera&query_place_id=ChIJMyGr9YeZRg0RO05VgvxZOkg
Church,Fuentelisendo,1,5.0,Burgos,,Iglesia de San Pedro ad Vincula,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20San%20Pedro%20ad%20Vincula&query_place_id=ChIJ_9OPqXGbRg0R6LEptOULK8Y
Bar,Fuentelisendo,5,5.0,Burgos,,Bar Las Eras,https://www.google.com/maps/search/?api=1&query=Bar%20Las%20Eras&query_place_id=ChIJB8PYRfibRg0RyjdcWLVz_Qw
City Hall,Fuentelisendo,5,3.0,Burgos,Un Ayuntamiento muy viejo y mala accesibilidad. Dentro de él se sitúa el Consultorio Local de A. P.,Ayuntamiento de Fuentelisendo,https://www.google.com/maps/search/?api=1&query=Ayuntamiento%20de%20Fuentelisendo&query_place_id=ChIJwfGYygWaRg0RGlTEGrl4hHQ
Restaurant,Burgos,1539,2.0,Burgos,"Muy grande, con mucho espacio, para ver futbol y cerveza, 🆗.
Para comer algo : No Bien
Para picar algo : MaL
Simpatía= Cero",TriaG3,https://www.google.com/maps/search/?api=1&query=TriaG3&query_place_id=ChIJCTgeXJP8RQ0Rbah1YhbBrYo
Topography company,Burgos,31,5.0,Burgos,,"TopoBUR, Gestión del Territorio",https://www.google.com/maps/search/?api=1&query=TopoBUR%2C%20Gesti%C3%B3n%20del%20Territorio&query_place_id=ChIJRbsGupP8RQ0Rwh_irRwiLQk
Bar,Fuentecén,86,5.0,Burgos,,La Sociedad,https://www.google.com/maps/search/?api=1&query=La%20Sociedad&query_place_id=ChIJpUTExjOaRg0RYxY9k30FGwE
Bus stop,Burgos,0,,Burgos,,F. Politécnica,https://www.google.com/maps/search/?api=1&query=F.%20Polit%C3%A9cnica&query_place_id=ChIJVSG9dlD9RQ0RJiLLHgec6co
Guest house,Fuentelisendo,65,5.0,Burgos,,Casa Rural Villa Abeleste,https://www.google.com/maps/search/?api=1&query=Casa%20Rural%20Villa%20Abeleste&query_place_id=ChIJmRcGtTqXRg0RNPiRgiURx_U
Research institute,Burgos,0,,Burgos,,SUCONS (UBU),https://www.google.com/maps/search/?api=1&query=SUCONS%20(UBU)&query_place_id=ChIJ8-jdUgD9RQ0RJWGCWMhbMOc
Historical landmark,Fuentelisendo,1,5.0,Burgos,,Cárcava,https://www.google.com/maps/search/?api=1&query=C%C3%A1rcava&query_place_id=ChIJs0bAbACRRg0R2mxeNvSrfac
Guest house,Fuentelisendo,15,1.0,Burgos,,Casa Rural Hacendados De Haza,https://www.google.com/maps/search/?api=1&query=Casa%20Rural%20Hacendados%20De%20Haza&query_place_id=ChIJsS0lYQaaRg0RfKck-7Olv9M
Pharmacy,Fuentecén,14,5.0,Burgos,,Farmacia Fuentecèn,https://www.google.com/maps/search/?api=1&query=Farmacia%20Fuentec%C3%A8n&query_place_id=ChIJAwKV8jKaRg0RpRwFZMEzaEU
Research institute,Burgos,0,,Burgos,,DINPER - UBU,https://www.google.com/maps/search/?api=1&query=DINPER%20-%20UBU&query_place_id=ChIJV0tiEgD9RQ0RnTKM4YEPnIE
Engineering consultant,Burgos,0,,Burgos,,Jesús Mínguez Algarra,https://www.google.com/maps/search/?api=1&query=Jes%C3%BAs%20M%C3%ADnguez%20Algarra&query_place_id=ChIJVTB8nsX8RQ0R02fCbGSO6bE
Restaurant,Burgos,18,2.0,Burgos,"Ahora mismo, siendo las 17.37h, el suelo está que no han pasado la fregona desde hace un mes, no es mierda de hoy, es añeja y hay un olor a fritanga por el cual intuyo que el sistema de extracción es nulo o deficiente o quizá que el aceite de la freidora está fijo en plantilla hace 3 meses.",Cafetería Ubu - La Milanera,https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20Ubu%20-%20La%20Milanera&query_place_id=ChIJJy2Pio39RQ0R-xxJcjVF4_4
Winery,Fuentecén,22,5.0,Burgos,excelente,BODEGA NEGÓN S.L. - Ribera del Duero,https://www.google.com/maps/search/?api=1&query=BODEGA%20NEG%C3%93N%20S.L.%20-%20Ribera%20del%20Duero&query_place_id=ChIJdye8mTGaRg0RfMvAxo9UhS8
Polytechnic institute,Burgos,60,5.0,Burgos,,Escuela Politécnica Superior - Universidad de Burgos (UBU),https://www.google.com/maps/search/?api=1&query=Escuela%20Polit%C3%A9cnica%20Superior%20-%20Universidad%20de%20Burgos%20(UBU)&query_place_id=ChIJ16oqplr9RQ0RLhA6d4icQD8
Winery,Fuentecén,3,5.0,Burgos,,TresPiedras,https://www.google.com/maps/search/?api=1&query=TresPiedras&query_place_id=ChIJj704mUibRg0Rxci8rAOWH1g
Construction company,Burgos,1,5.0,Burgos,Genial,Iccl Instituto De La Construcción De Castilla Y León,https://www.google.com/maps/search/?api=1&query=Iccl%20Instituto%20De%20La%20Construcci%C3%B3n%20De%20Castilla%20Y%20Le%C3%B3n&query_place_id=ChIJY-ITqVr9RQ0RqXYZAikB9Lc
Corporate office,Fuentecén,8,5.0,Burgos,Excelente web. Muy elaborada y completa. Descripciones precisas y muy útiles para conocer Castilla-León. Grandes profesionales. Muy buen trabajo.,Terranostrum,https://www.google.com/maps/search/?api=1&query=Terranostrum&query_place_id=ChIJNQu1vTOaRg0R8vYLHO-j5LE
Lodging,Tórtoles de Esgueva,21,5.0,Burgos,,Tórtoles de esgueva,https://www.google.com/maps/search/?api=1&query=T%C3%B3rtoles%20de%20esgueva&query_place_id=ChIJGyaJsoaLRg0Rwr1K5P3Smw4
Corporate office,Burgos,0,,Burgos,,D'Cukos,https://www.google.com/maps/search/?api=1&query=D'Cukos&query_place_id=ChIJzdE2_E_9RQ0R5aOFCuO_JWA
Student dormitory,Burgos,149,5.0,Burgos,"Estuve llamando al teléfono que tienen ellos apuntados , y no le cogían , y hoy que pase al lado vi estos números .",Hostal Via Láctea,https://www.google.com/maps/search/?api=1&query=Hostal%20Via%20L%C3%A1ctea&query_place_id=ChIJYW7FElf9RQ0RAkzaDop33V0
Gift shop,Burgos,12,5.0,Burgos,,Regalosempresas,https://www.google.com/maps/search/?api=1&query=Regalosempresas&query_place_id=ChIJDV7LZVD9RQ0R87PiB5IQoIs
Winery,Fuentelisendo,26,5.0,Burgos,"Probamos un vino joven de esta bodega hace un par de años por casualidad y desde entonces es nuestra primera opción. Ahora tienen el mejor sitio en nuestra bodega (Hay otros vinos más caros pero no mejores). Nos desviarnos este verano del viaje programado para conocer las bodegas. Normal que les salga un vino tan bueno, miman la uva y les gusta lo que hacen. El Reserva, un placer para los sentidos. Enhorabuena.",Bodegas Torrederos - Ribera del Duero,https://www.google.com/maps/search/?api=1&query=Bodegas%20Torrederos%20-%20Ribera%20del%20Duero&query_place_id=ChIJ1-AKvCmXRg0RG8qJd4Lnxgc
Bank,Fuentecén,2,5.0,Burgos,,CaixaBank Agrobank,https://www.google.com/maps/search/?api=1&query=CaixaBank%20Agrobank&query_place_id=ChIJS87o_zKaRg0RziSTaQdoK8I
Wellness center,Burgos,25,5.0,Burgos,"Una experiencia extrasensorial su terapia en agua...un trato profundo, cercano muy respetuoso y sensible. Un gran placer...!!!",Watsufit,https://www.google.com/maps/search/?api=1&query=Watsufit&query_place_id=ChIJx_L4Iw39RQ0RbPRpa0Yu9PE
Parking lot for bicycles,Burgos,2,3.0,Burgos,,Aparcamiento para bicicletas,https://www.google.com/maps/search/?api=1&query=Aparcamiento%20para%20bicicletas&query_place_id=ChIJiYN-p1r9RQ0Rn27y3xyrb9A
Music school,Burgos,17,5.0,Burgos,"Después de todo un año con mi peque asistiendo a clases de ballet, puedo decir que estamos encantados, su profe Jara, increíble, ha sacado de Mia lo mejor, aún siendo tímida y con solo 3 añitos ha conseguido que haga unas actuaciones preciosas y que pierda la vergüenza ! Va contenta y feliz a sus clases, seguiremos cada año ! En recepción y en general la academia un 10 siempre saben resolver ayudar y recibirte con una sonrisa ! Gracias",Escuela de Música y Danza Ritmo,https://www.google.com/maps/search/?api=1&query=Escuela%20de%20M%C3%BAsica%20y%20Danza%20Ritmo&query_place_id=ChIJH2KueZP8RQ0RQbFvk_3Pbw4
Bank,Burgos,12,1.0,Burgos,,Santander Work Café - Banco Santander,https://www.google.com/maps/search/?api=1&query=Santander%20Work%20Caf%C3%A9%20-%20Banco%20Santander&query_place_id=ChIJo1qqdk_9RQ0RuOuxA5Xp95U
Historical landmark,Villadiego,0,,Burgos,,Liceo de Villadiego,https://www.google.com/maps/search/?api=1&query=Liceo%20de%20Villadiego&query_place_id=ChIJTyon3uagSA0RgonnntCEpyU
Non-profit organization,Burgos,2,5.0,Burgos,Excelente asociación juvenil para conocer gente de Burgos y con conexión a toda Europa,AEGEE-Burgos,https://www.google.com/maps/search/?api=1&query=AEGEE-Burgos&query_place_id=ChIJR9BnZgH9RQ0RZSE2vrWfAsY
Electrical installation service,Burgos,2,5.0,Burgos,instalaciones seguras y trato  de su personal inmejorable. Excelentes profesionales.,SERMAT,https://www.google.com/maps/search/?api=1&query=SERMAT&query_place_id=ChIJZTJ9E1D9RQ0RK10o8P066s0
Tourist attraction,Burgos,2,5.0,Burgos,,Rotonda Monumento Universidad de Burgos,https://www.google.com/maps/search/?api=1&query=Rotonda%20Monumento%20Universidad%20de%20Burgos&query_place_id=ChIJ0-hgF8D9RQ0RjZ22w5sJTlM
Law firm,Burgos,5,5.0,Burgos,,LEGALE.COM ABOGADOS,https://www.google.com/maps/search/?api=1&query=LEGALE.COM%20ABOGADOS&query_place_id=ChIJzw2Ywtb8RQ0R_1zlJsefUas
Advertising agency,Burgos,14,5.0,Burgos,"Muy rápidos y profesionales, además de excelente atención al cliente",Publiregalo,https://www.google.com/maps/search/?api=1&query=Publiregalo&query_place_id=ChIJVw2Xccb8RQ0RaNUXPkmcnAo
Memorial park,Milagros,1,3.0,Burgos,,Cementerio de Milagros,https://www.google.com/maps/search/?api=1&query=Cementerio%20de%20Milagros&query_place_id=ChIJ59tdZTIhRA0R8ypIB7tqYLI
Catholic church,Espinosa De Los Monteros,46,5.0,Burgos,"Podría destacar muchos aspectos de esta iglesia pero sobre todo hago resaltar la armonía con el urbanismo de los soportales y edificios aledaños, la preciosa imagen de la cubierta y torre como hitos en un paisaje de montaña único, la esquinita belleza de  la imagen Virgen de la Inmaculada y la expresión del Cristo de la capilla, que fue lo primero que me impresionó cuando conocí Espinosa de los Monteros hace 4 años.",Iglesia de Santa Cecilia,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20Santa%20Cecilia&query_place_id=ChIJheTK6E0mTw0RSci7JNYQQ3Q
Church,Santa Cruz de la Salceda,0,,Burgos,,Iglesia de la Asunción de Nuestra Señora,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20la%20Asunci%C3%B3n%20de%20Nuestra%20Se%C3%B1ora&query_place_id=ChIJaa7lySQjRA0RV4GyWURB4R8
Shrine,Aranda de Duero,0,,Burgos,,"Centro Intergeneracional ""La Estación""",https://www.google.com/maps/search/?api=1&query=Centro%20Intergeneracional%20%22La%20Estaci%C3%B3n%22&query_place_id=ChIJGyQx5_UmRA0RXBtENUvtX2s
Water utility company,Santa Cruz de la Salceda,0,,Burgos,,Confederación Hidrografica del Duero,https://www.google.com/maps/search/?api=1&query=Confederaci%C3%B3n%20Hidrografica%20del%20Duero&query_place_id=ChIJn7mWUDsjRA0RHXZFScxrEBM
Cemetery,,0,,Burgos,,Cemetery,https://www.google.com/maps/search/?api=1&query=Cemetery&query_place_id=ChIJAQBAdjsjRA0R7VLKTjpSiVc
Cemetery,Fuentelcésped,0,,Burgos,,Cemetery,https://www.google.com/maps/search/?api=1&query=Cemetery&query_place_id=ChIJVVWVG7cjRA0RVVpSYSK93xM
Church,Fuentelcésped,1,4.0,Burgos,"Grandiosa Iglesia barroca, construída sobre una anterior en el siglo XVII. Se trata de una iglesia de planta de salón, de tres naves (La mayor más ancha que las de los laterales), coro con órgano Barroco, capilla de la Soledad en la cara norte, capilla Mayor con retablo Barroco en el Presbiterio y sacristía Barroca en el lado sur. Torre-Campanario del siglo XVII que contiene 6 campanas fechadas entre 1716, 1732, 1745, 1758, 1877 y 1980.
La portada se cobija bajo un arco que remata en una curiosa balaustrada; la torre, situada de cabecera, se corona con una pequeña espadaña. Los grandes óculos que se asoman en la fachada y el cementerio con sus árboles componen una estampa poco corriente.

Se puso la primera piedra, en la capilla mayor el 12 de junio de 1653, acabándose la parte fundamental del templo en 1663.

En el interior podemos contemplar:

El órgano de 1753 construido por Manuel Pascual, el coro, tres naves, un gran crucero, presbiterio, la Sacristía: con una gran cajonería de nogal, Vidrieras: un total de trece y cuatro ""ojos de buey"".

Es de destacar la capilla de la Dolorosa con un retablo barroco de 1744 y el altar Mayor de 1674 con la imagen de San miguel Arcángel y a ambos lados San José y la Asunción.",Iglesia de San Miguel Arcángel,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20San%20Miguel%20Arc%C3%A1ngel&query_place_id=ChIJU_rbzkYjRA0R3TjSuSPBIi0
Park,Fuentelcésped,0,,Burgos,,Humedal Nava de Carremolino,https://www.google.com/maps/search/?api=1&query=Humedal%20Nava%20de%20Carremolino&query_place_id=ChIJF-hFBwAjRA0R4MkLbevdaeM
,Fuentelcésped,0,,Burgos,,Prosac Services,https://www.google.com/maps/search/?api=1&query=Prosac%20Services&query_place_id=ChIJ5d3hzbcjRA0RavvXCIDi0A8
Citizen information bureau,Milagros,8,5.0,Burgos,,Ayuntamiento de Milagros,https://www.google.com/maps/search/?api=1&query=Ayuntamiento%20de%20Milagros&query_place_id=ChIJ34mhaqwhRA0Ryk3p0GikfyI
Bar,Fuentelcésped,93,5.0,Burgos,,La Plaza,https://www.google.com/maps/search/?api=1&query=La%20Plaza&query_place_id=ChIJHfzksrcjRA0R7Z-DCARHrpc
ATM,Milagros,1,1.0,Burgos,"No me quisieron dar dinero por ventanilla por  que según la cajera no se habían fusionado, si endo yo de bankia ,, y me mandaba  sacar dinero  aranda duero,",Cajero automático Caixabank,https://www.google.com/maps/search/?api=1&query=Cajero%20autom%C3%A1tico%20Caixabank&query_place_id=ChIJOQqfMVwhRA0RAqBSgb9E1HA
Obstetrician-gynecologist,Milagros,0,,Burgos,,López Arguelles Haydee Alicia,https://www.google.com/maps/search/?api=1&query=L%C3%B3pez%20Arguelles%20Haydee%20Alicia&query_place_id=ChIJmyN70K0hRA0R2brdi3IDQlQ
Bank,Milagros,0,,Burgos,,CaixaBank Agrobank,https://www.google.com/maps/search/?api=1&query=CaixaBank%20Agrobank&query_place_id=ChIJvygP0a0hRA0RWmlHT-s2AYA
Winery,Fuentelcésped,10,3.0,Burgos,"Terrible gestión por parte del equipo de esta bodega. Les llamé en numerosas ocasiones, en cada ocasión les era imposible atender la llamada, decían que la devolverían, y eso nunca pasó, además de enviar mails, sí, en plural, y un WhatsApp para concertar una visita para un grupo de 10 personas, y todavía estoy esperando respuesta. Si no quieren dedicarse al enoturismo, que lo digan claramente.

Equivocarse es humano, y rectificar de sabios. Al rato de publicar la reseña, la sra. Elvira de Blas me ha enviado un mail pidiendo disculpas y explicando que los mails se quedaron en el spam.

Por desgracia, en esta ocasión no podremos visitar la bodega, pero espero que podamos hacerlo en otra ocasión.",BODEGAS DE BLAS SERRANO - Ribera del Duero,https://www.google.com/maps/search/?api=1&query=BODEGAS%20DE%20BLAS%20SERRANO%20-%20Ribera%20del%20Duero&query_place_id=ChIJJy7zk9P8RQ0RbIOykfndjDc
Historical landmark,Milagros,0,,Burgos,,Casa de Vela Zanetti,https://www.google.com/maps/search/?api=1&query=Casa%20de%20Vela%20Zanetti&query_place_id=ChIJN3gkvtghRA0RuWJIibQTFg4
Shrine,,0,,Burgos,,Ermita de Nuestra Señora de Gracia,https://www.google.com/maps/search/?api=1&query=Ermita%20de%20Nuestra%20Se%C3%B1ora%20de%20Gracia&query_place_id=ChIJNU7oQgAjRA0RB7xSnnG-GPs
Museum,Santa Cruz de la Salceda,1,5.0,Burgos,I have been to this beautiful village many times in my life and always look forward to my next visit.,Santa Cruz de la Salceda,https://www.google.com/maps/search/?api=1&query=Santa%20Cruz%20de%20la%20Salceda&query_place_id=ChIJJR790iQjRA0RyZKxjbWYKMc
City Hall,Santa Cruz de la Salceda,4,4.0,Burgos,,Ayuntamiento de Santa Cruz de la Salceda,https://www.google.com/maps/search/?api=1&query=Ayuntamiento%20de%20Santa%20Cruz%20de%20la%20Salceda&query_place_id=ChIJQ2SPm8gmRA0RCW9OpPOxTLA
Winery,"Fuentelcesped, Burgos",17,1.0,Burgos,Nada recomendable.,Bodega Díaz Bayo - Ribera del Duero,https://www.google.com/maps/search/?api=1&query=Bodega%20D%C3%ADaz%20Bayo%20-%20Ribera%20del%20Duero&query_place_id=ChIJC0-h9KQjRA0RTbhE7ugRoGM
Athletic club,Aranda de Duero,12,5.0,Burgos,,C.D. ATLETISMO ARANDA,https://www.google.com/maps/search/?api=1&query=C.D.%20ATLETISMO%20ARANDA&query_place_id=ChIJcwA9QPYmRA0RSJc5_99D9eY
Scenic spot,Santa Cruz de la Salceda,3,5.0,Burgos,"Lugar con unas preciosas vistas del pueblo y de esta parte de la ribera del duero.
Paise tipico castellano con diferentes tonalidades dependiendo de la época del año.",Mirador de la Cruz,https://www.google.com/maps/search/?api=1&query=Mirador%20de%20la%20Cruz&query_place_id=ChIJp_WyVzojRA0R9uH7SmcBADw
Tourist attraction,,20,5.0,Burgos,"Magnífico pueblo, y magníficas sus gentes",Nofuentes. Zona de baños,https://www.google.com/maps/search/?api=1&query=Nofuentes.%20Zona%20de%20ba%C3%B1os&query_place_id=ChIJvXo2Gso_Tw0R9HUcXz75mxk
Historical landmark,Fuentelcésped,7,5.0,Burgos,,Lavaderos de Fuentelcésped,https://www.google.com/maps/search/?api=1&query=Lavaderos%20de%20Fuentelc%C3%A9sped&query_place_id=ChIJj4GI1UwjRA0ROREH7RH2jC8
Church,Milagros,0,,Burgos,,Iglesia de Santa María del Milagro,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20Santa%20Mar%C3%ADa%20del%20Milagro&query_place_id=ChIJ4eekBEIhRA0RfWLJZRW8B_I
Cultural center,Milagros,0,,Burgos,,Centro Cultural “Vela Zanetti”,https://www.google.com/maps/search/?api=1&query=Centro%20Cultural%20%E2%80%9CVela%20Zanetti%E2%80%9D&query_place_id=ChIJ00GDFQAhRA0R9fY2LE9IGB4
Pig farm,Milagros,0,,Burgos,,JB Milagros,https://www.google.com/maps/search/?api=1&query=JB%20Milagros&query_place_id=ChIJpwEjDaMjRA0RtKMCX4fsytE
Cemetery,,1,5.0,Burgos,Muy bueno mi gusta mucho  gracias felicitó,Cementerio de Santa Cruz de la Salceda,https://www.google.com/maps/search/?api=1&query=Cementerio%20de%20Santa%20Cruz%20de%20la%20Salceda&query_place_id=ChIJyx0KCmQjRA0Rj--ynpmc_GM
Historical landmark,Fuentelcésped,2,5.0,Burgos,,Cruz de Fuentelcésped,https://www.google.com/maps/search/?api=1&query=Cruz%20de%20Fuentelc%C3%A9sped&query_place_id=ChIJiYBFaUcjRA0REwhs-9_Y5M4
Country house,Fuentelcésped,1,1.0,Burgos,"They cancelled my reservation on Booking because they wanted to increase the prices for my stay leaving me and my family without a place to stay. NOT RECOMMENDED

SCAM

Sharing screenshot of the scam",ULURU HOME,https://www.google.com/maps/search/?api=1&query=ULURU%20HOME&query_place_id=ChIJ03_LfZkjRA0RpvdB8a8Majw
Winery,Fuentelcésped,19,5.0,Burgos,"Tuve la oportunidad de conocer la bodega de la mano del enólogo y propietario Juan Manuel. Instalaciones preparadas para realizar con todo mimo los vinos que tienen, magnífico trato y vinos de excelente calidad. Visita 100% recomendable.",Bodegas y Viñedos Juan Manuel Burgos S.L. - Ribera del Duero,https://www.google.com/maps/search/?api=1&query=Bodegas%20y%20Vi%C3%B1edos%20Juan%20Manuel%20Burgos%20S.L.%20-%20Ribera%20del%20Duero&query_place_id=ChIJW6zP5rcjRA0Rb01pT5nXEGw
Ambulance service,Villadiego,0,,Burgos,,Ambulancia SVB Villadiego. SACYL,https://www.google.com/maps/search/?api=1&query=Ambulancia%20SVB%20Villadiego.%20SACYL&query_place_id=ChIJM9D6KwChSA0Rlghx3TfOYTM
Historical landmark,Fuentelcésped,2,1.0,Burgos,,Humilladero de Fuentelcésped,https://www.google.com/maps/search/?api=1&query=Humilladero%20de%20Fuentelc%C3%A9sped&query_place_id=ChIJCzYZIZUjRA0RYsUe7ZKXHKM
Playground,Aranda de Duero,2,1.0,Burgos,Es una zona grande limitada para que los más pequeños puedan entretenerse jugando y divirtiéndose tienen varias cosas para entretenerse y divertirse con los juegos que hay suele haber bastante gente a mí lo que no me gusta es el arenero que está muy duro ya podían mover un poco toda la tierra.,Zona infantil,https://www.google.com/maps/search/?api=1&query=Zona%20infantil&query_place_id=ChIJq53sVqcnRA0RxxhGvO1cw1M
Cottage,Milagros,100,5.0,Burgos,"Casa muy limpia , cómoda y totalmente equipada . Atención personalizada muy buena por parte  de la dueña para cualquier necesidad. Recomendable  la casa y la zona 100%",Casa Rural El Artesano,https://www.google.com/maps/search/?api=1&query=Casa%20Rural%20El%20Artesano&query_place_id=ChIJOcWOKawhRA0R4LJF_LLvNsw
,Aranda de Duero,1,5.0,Burgos,,De La Roca Limpieza Y Mantenimiento Sl,https://www.google.com/maps/search/?api=1&query=De%20La%20Roca%20Limpieza%20Y%20Mantenimiento%20Sl&query_place_id=ChIJB2i_OPYmRA0RtrEFy4MN0YQ
Hiking area,,0,,Burgos,,Embalse de Obécuri.,https://www.google.com/maps/search/?api=1&query=Embalse%20de%20Ob%C3%A9curi.&query_place_id=ChIJQ0uPODb9Tw0REuRzjrU5jwY
Winery,Fuentelcésped,5,5.0,Burgos,"Que se siga manteniendo, el pueblo la necesita",Bodega Coop. Ntra. Sra. de Nava,https://www.google.com/maps/search/?api=1&query=Bodega%20Coop.%20Ntra.%20Sra.%20de%20Nava&query_place_id=ChIJqd6B6rkjRA0RMxGD_dCfAlA
